,date,Year,Month,Advertiser,Product,Brand,연령대,광고횟수,시청자수,GRP,도달자수,도달율 1+,도달율 3+,도달율 5+,도달율 7+,도달율 9+
2642,2019-5,2019,5,한국닛산,닛산엑스트레일,닛산,40대,1278,6829246,160.8,1721489,40.5,19.9,11.1,7.3,4.3
2643,2019-5,2019,5,한국닛산,닛산엑스트레일,닛산,50대,1278,7217984,182.0,1627866,41.0,21.1,11.5,8.0,5.9
2644,2019-5,2019,5,한국닛산,닛산엑스트레일,닛산,60대,1278,6941389,153.2,1453808,32.1,15.0,9.6,7.1,5.5
2645,2019-5,2019,5,한국닛산,닛산엑스트레일,닛산,개인,1278,27337984,115.0,6822044,28.7,13.2,7.4,4.8,3.2
2646,2019-5,2019,5,한국닛산,닛산인피니티QX50,인피니티,20대,821,2055252,60.7,283569,8.4,6.5,4.5,2.8,1.8
2647,2019-5,2019,5,한국닛산,닛산인피니티QX50,인피니티,30대,821,4876732,128.4,423697,11.2,6.5,5.7,5.2,4.9
2648,2019-5,2019,5,한국닛산,닛산인피니티QX50,인피니티,40대,821,12398359,291.9,1035240,24.4,15.2,11.1,9.1,7.2
2649,2019-5,2019,5,한국닛산,닛산인피니티QX50,인피니티,50대,821,17348203,437.3,1243951,31.4,20.6,15.3,12.7,10.4
2650,2019-5,2019,5,한국닛산,닛산인피니티QX50,인피니티,60대,821,22254594,491.2,1248372,27.6,15.1,11.9,10.8,9.1
2651,2019-5,2019,5,한국닛산,닛산인피니티QX50,인피니티,개인,821,61485972,258.6,4570564,19.2,11.8,8.9,7.5,6.1
2652,2019-5,2019,5,한국토요타자동차,한국토요타RAV4,토요타,20대,447,1230923,36.3,641078,18.9,4.1,1.5,0.2,0.1
2653,2019-5,2019,5,한국토요타자동차,한국토요타RAV4,토요타,30대,447,2978023,78.4,1036254,27.3,9.9,4.2,3.0,1.4
2654,2019-5,2019,5,한국토요타자동차,한국토요타RAV4,토요타,40대,447,5947156,140.0,1776035,41.8,17.7,9.3,4.0,2.5
2655,2019-5,2019,5,한국토요타자동차,한국토요타RAV4,토요타,50대,447,6135283,154.7,1726072,43.5,17.7,8.5,5.7,4.2
2656,2019-5,2019,5,한국토요타자동차,한국토요타RAV4,토요타,60대,447,5017865,110.8,1621365,35.8,12.6,6.2,3.4,2.4
2657,2019-5,2019,5,한국토요타자동차,한국토요타RAV4,토요타,개인,447,22717129,95.5,7398733,31.1,11.1,5.4,3.0,1.9
2658,2019-5,2019,5,한국토요타자동차,한국토요타렉서스LS,렉서스,20대,1594,272699,8.0,126827,3.7,0.7,0.3,0.3,0.1
2659,2019-5,2019,5,한국토요타자동차,한국토요타렉서스LS,렉서스,30대,1594,408532,10.8,137762,3.6,0.8,0.3,0.3,0.3
2660,2019-5,2019,5,한국토요타자동차,한국토요타렉서스LS,렉서스,40대,1594,1422558,33.5,259443,6.1,2.0,1.6,1.5,1.2
2661,2019-5,2019,5,한국토요타자동차,한국토요타렉서스LS,렉서스,50대,1594,3208699,80.9,525503,13.2,7.0,4.5,3.2,2.8
2662,2019-5,2019,5,한국토요타자동차,한국토요타렉서스LS,렉서스,60대,1594,2730692,60.3,384211,8.5,3.7,2.6,1.8,1.6
2663,2019-5,2019,5,한국토요타자동차,한국토요타렉서스LS,렉서스,개인,1594,8107630,34.1,1475972,6.2,2.5,1.6,1.2,1.0
2664,2019-5,2019,5,한국토요타자동차,한국토요타렉서스UX,렉서스,20대,1958,4391799,129.6,1011997,29.9,11.8,6.4,3.7,2.4
2665,2019-5,2019,5,한국토요타자동차,한국토요타렉서스UX,렉서스,30대,1958,7825483,206.0,1698730,44.7,21.5,12.6,8.6,5.2
2666,2019-5,2019,5,한국토요타자동차,한국토요타렉서스UX,렉서스,40대,1958,16753900,394.4,2830426,66.6,43.0,26.0,15.4,10.9
2667,2019-5,2019,5,한국토요타자동차,한국토요타렉서스UX,렉서스,50대,1958,19779904,498.6,2782318,70.1,40.2,26.9,19.2,15.6
2668,2019-5,2019,5,한국토요타자동차,한국토요타렉서스UX,렉서스,60대,1958,18138180,400.4,2803828,61.9,33.0,20.9,14.7,12.0
2669,2019-5,2019,5,한국토요타자동차,한국토요타렉서스UX,렉서스,개인,1958,71003564,298.6,12219063,51.4,27.7,17.1,11.2,8.4
2670,2019-5,2019,5,한국토요타자동차,한국토요타자동차렉서스,렉서스,20대,7,286338,8.5,192369,5.7,0.6,0.4,0.0,0.0
2671,2019-5,2019,5,한국토요타자동차,한국토요타자동차렉서스,렉서스,30대,7,548148,14.4,330722,8.7,1.0,0.5,0.0,0.0
2672,2019-5,2019,5,한국토요타자동차,한국토요타자동차렉서스,렉서스,40대,7,980259,23.1,668395,15.7,2.6,0.1,0.0,0.0
2673,2019-5,2019,5,한국토요타자동차,한국토요타자동차렉서스,렉서스,50대,7,675890,17.0,423134,10.7,1.4,0.3,0.0,0.0
2674,2019-5,2019,5,한국토요타자동차,한국토요타자동차렉서스,렉서스,60대,7,326779,7.2,227125,5.0,0.6,0.0,0.0,0.0
2675,2019-5,2019,5,한국토요타자동차,한국토요타자동차렉서스,렉서스,개인,7,3053930,12.8,1993589,8.4,1.1,0.2,0.0,0.0
2676,2019-5,2019,5,한국토요타자동차,한국토요타캠리,토요타,20대,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2677,2019-5,2019,5,한국토요타자동차,한국토요타캠리,토요타,30대,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2678,2019-5,2019,5,한국토요타자동차,한국토요타캠리,토요타,40대,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2679,2019-5,2019,5,한국토요타자동차,한국토요타캠리,토요타,50대,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2680,2019-5,2019,5,한국토요타자동차,한국토요타캠리,토요타,60대,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2681,2019-5,2019,5,한국토요타자동차,한국토요타캠리,토요타,개인,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2682,2019-5,2019,5,한불모터스,한불모터스DS7크로스백,푸조,20대,155,71982,2.1,66799,2.0,0.0,0.0,0.0,0.0
2683,2019-5,2019,5,한불모터스,한불모터스DS7크로스백,푸조,30대,155,176376,4.6,167979,4.4,0.0,0.0,0.0,0.0
2684,2019-5,2019,5,한불모터스,한불모터스DS7크로스백,푸조,40대,155,294503,6.9,263171,6.2,0.0,0.0,0.0,0.0
2685,2019-5,2019,5,한불모터스,한불모터스DS7크로스백,푸조,50대,155,498565,12.6,356637,9.0,0.8,0.0,0.0,0.0
2686,2019-5,2019,5,한불모터스,한불모터스DS7크로스백,푸조,60대,155,465070,10.3,355215,7.8,0.5,0.0,0.0,0.0
2687,2019-5,2019,5,한불모터스,한불모터스DS7크로스백,푸조,개인,155,1569534,6.6,1258803,5.3,0.2,0.0,0.0,0.0
2688,2019-5,2019,5,한불모터스,한불모터스시트로엥C5에어크로스,시트로엥,20대,307,99355,2.9,93497,2.8,0.0,0.0,0.0,0.0
2689,2019-5,2019,5,한불모터스,한불모터스시트로엥C5에어크로스,시트로엥,30대,307,314571,8.3,238805,6.3,0.3,0.0,0.0,0.0
2690,2019-5,2019,5,한불모터스,한불모터스시트로엥C5에어크로스,시트로엥,40대,307,638717,15.0,463395,10.9,0.9,0.3,0.0,0.0
2691,2019-5,2019,5,한불모터스,한불모터스시트로엥C5에어크로스,시트로엥,50대,307,1063708,26.8,589462,14.9,2.3,0.9,0.6,0.0
2692,2019-5,2019,5,한불모터스,한불모터스시트로엥C5에어크로스,시트로엥,60대,307,853188,18.8,547816,12.1,1.6,0.5,0.0,0.0
2693,2019-5,2019,5,한불모터스,한불모터스시트로엥C5에어크로스,시트로엥,개인,307,3210878,13.5,2104299,8.8,0.9,0.3,0.1,0.0
2694,2019-5,2019,5,한불모터스,한불모터스푸조508,푸조,20대,133,118350,3.5,113125,3.3,0.0,0.0,0.0,0.0
2695,2019-5,2019,5,한불모터스,한불모터스푸조508,푸조,30대,133,169865,4.5,128517,3.4,0.4,0.0,0.0,0.0
2696,2019-5,2019,5,한불모터스,한불모터스푸조508,푸조,40대,133,302437,7.1,251359,5.9,0.2,0.0,0.0,0.0
2697,2019-5,2019,5,한불모터스,한불모터스푸조508,푸조,50대,133,490538,12.4,359077,9.1,0.8,0.0,0.0,0.0
2698,2019-5,2019,5,한불모터스,한불모터스푸조508,푸조,60대,133,476489,10.5,367859,8.1,0.5,0.0,0.0,0.0
2699,2019-5,2019,5,한불모터스,한불모터스푸조508,푸조,개인,133,1699114,7.1,1332608,5.6,0.3,0.0,0.0,0.0
2700,2019-5,2019,5,한불모터스,한불모터스푸조SUV,푸조,20대,170,26773,0.8,26764,0.8,0.0,0.0,0.0,0.0
2701,2019-5,2019,5,한불모터스,한불모터스푸조SUV,푸조,30대,170,123388,3.2,96612,2.5,0.2,0.0,0.0,0.0
2702,2019-5,2019,5,한불모터스,한불모터스푸조SUV,푸조,40대,170,209934,4.9,182103,4.3,0.1,0.0,0.0,0.0
2703,2019-5,2019,5,한불모터스,한불모터스푸조SUV,푸조,50대,170,464815,11.7,329765,8.3,0.8,0.0,0.0,0.0
2704,2019-5,2019,5,한불모터스,한불모터스푸조SUV,푸조,60대,170,368912,8.1,265628,5.9,0.5,0.1,0.0,0.0
2705,2019-5,2019,5,한불모터스,한불모터스푸조SUV,푸조,개인,170,1259650,5.3,948158,4.0,0.3,0.0,0.0,0.0
2706,2019-5,2019,5,혼다코리아,혼다ACCORD,혼다,20대,196,1269996,37.5,489196,14.4,4.9,1.7,0.9,0.8
2707,2019-5,2019,5,혼다코리아,혼다ACCORD,혼다,30대,196,2480418,65.3,989845,26.1,8.0,2.7,1.0,0.5
2708,2019-5,2019,5,혼다코리아,혼다ACCORD,혼다,40대,196,7032943,165.6,2057673,48.4,23.3,11.4,6.8,3.8
2709,2019-5,2019,5,혼다코리아,혼다ACCORD,혼다,50대,196,7729715,194.9,2045424,51.6,25.8,11.1,5.7,3.1
2710,2019-5,2019,5,혼다코리아,혼다ACCORD,혼다,60대,196,8155936,180.0,2352698,51.9,23.5,11.8,6.0,3.5
2711,2019-5,2019,5,혼다코리아,혼다ACCORD,혼다,개인,196,28070132,118.0,8629538,36.3,15.6,7.0,3.7,2.1
2712,2019-5,2019,5,혼다코리아,혼다CR-V&파일럿,혼다,20대,2,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2713,2019-5,2019,5,혼다코리아,혼다CR-V&파일럿,혼다,30대,2,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2714,2019-5,2019,5,혼다코리아,혼다CR-V&파일럿,혼다,40대,2,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2715,2019-5,2019,5,혼다코리아,혼다CR-V&파일럿,혼다,50대,2,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2716,2019-5,2019,5,혼다코리아,혼다CR-V&파일럿,혼다,60대,2,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2717,2019-5,2019,5,혼다코리아,혼다CR-V&파일럿,혼다,개인,2,0,0.0,0,0.0,0.0,0.0,0.0,0.0
3144,2019-6,2019,6,BMW코리아,BMW3시리즈,BMW,20대,853,271825,8.0,190699,5.6,0.3,0.3,0.0,0.0
3145,2019-6,2019,6,BMW코리아,BMW3시리즈,BMW,30대,853,597025,15.7,408777,10.8,1.3,0.5,0.0,0.0
3146,2019-6,2019,6,BMW코리아,BMW3시리즈,BMW,40대,853,986334,23.2,499037,11.7,1.9,0.9,0.6,0.2
3147,2019-6,2019,6,BMW코리아,BMW3시리즈,BMW,50대,853,1219669,30.7,772292,19.5,2.7,0.5,0.1,0.1
3148,2019-6,2019,6,BMW코리아,BMW3시리즈,BMW,60대,853,1018530,22.5,697599,15.4,1.7,0.5,0.1,0.0
3149,2019-6,2019,6,BMW코리아,BMW3시리즈,BMW,개인,853,4371343,18.4,2729540,11.5,1.5,0.5,0.1,0.1
3150,2019-6,2019,6,BMW코리아,BMWX7,BMW,20대,275,654704,19.3,339921,10.0,1.7,0.6,0.4,0.4
3151,2019-6,2019,6,BMW코리아,BMWX7,BMW,30대,275,1098152,28.9,574585,15.1,2.6,1.1,0.6,0.2
3152,2019-6,2019,6,BMW코리아,BMWX7,BMW,40대,275,2707337,63.7,1249899,29.4,8.0,2.9,1.1,0.2
3153,2019-6,2019,6,BMW코리아,BMWX7,BMW,50대,275,1924204,48.5,903415,22.8,5.8,2.0,0.7,0.4
3154,2019-6,2019,6,BMW코리아,BMWX7,BMW,60대,275,1254649,27.7,651244,14.4,2.6,0.9,0.2,0.2
3155,2019-6,2019,6,BMW코리아,BMWX7,BMW,개인,275,8145895,34.3,4006403,16.8,3.7,1.4,0.6,0.2
3156,2019-6,2019,6,BMW코리아,BMW코리아7시리즈,BMW,20대,56,302952,8.9,180535,5.3,1.1,0.0,0.0,0.0
3157,2019-6,2019,6,BMW코리아,BMW코리아7시리즈,BMW,30대,56,643610,16.9,522747,13.8,0.3,0.0,0.0,0.0
3158,2019-6,2019,6,BMW코리아,BMW코리아7시리즈,BMW,40대,56,1242013,29.2,863932,20.3,1.5,0.1,0.0,0.0
3159,2019-6,2019,6,BMW코리아,BMW코리아7시리즈,BMW,50대,56,1532584,38.6,990219,25.0,3.5,0.5,0.0,0.0
3160,2019-6,2019,6,BMW코리아,BMW코리아7시리즈,BMW,60대,56,2520299,55.6,1489431,32.9,5.2,0.9,0.7,0.0
3161,2019-6,2019,6,BMW코리아,BMW코리아7시리즈,BMW,개인,56,6561162,27.6,4264508,17.9,2.2,0.3,0.1,0.0
3162,2019-6,2019,6,FMK,FMK마세라티기블리,마세라티,20대,540,105808,3.1,65590,1.9,0.3,0.0,0.0,0.0
3163,2019-6,2019,6,FMK,FMK마세라티기블리,마세라티,30대,540,92959,2.4,46695,1.2,0.3,0.2,0.0,0.0
3164,2019-6,2019,6,FMK,FMK마세라티기블리,마세라티,40대,540,497888,11.7,158803,3.7,1.1,0.5,0.4,0.3
3165,2019-6,2019,6,FMK,FMK마세라티기블리,마세라티,50대,540,1499593,37.8,349369,8.8,4.4,2.5,1.3,0.7
3166,2019-6,2019,6,FMK,FMK마세라티기블리,마세라티,60대,540,1229374,27.1,192150,4.2,2.5,1.7,1.4,0.8
3167,2019-6,2019,6,FMK,FMK마세라티기블리,마세라티,개인,540,3449894,14.5,814231,3.4,1.5,0.9,0.6,0.3
3168,2019-6,2019,6,메르세데스벤츠코리아,벤츠C클래스,메르세데스벤츠,20대,90,0,0.0,0,0.0,0.0,0.0,0.0,0.0
3169,2019-6,2019,6,메르세데스벤츠코리아,벤츠C클래스,메르세데스벤츠,30대,90,0,0.0,0,0.0,0.0,0.0,0.0,0.0
3170,2019-6,2019,6,메르세데스벤츠코리아,벤츠C클래스,메르세데스벤츠,40대,90,40822,1.0,19123,0.5,0.1,0.0,0.0,0.0
3171,2019-6,2019,6,메르세데스벤츠코리아,벤츠C클래스,메르세데스벤츠,50대,90,92156,2.3,52390,1.3,0.1,0.1,0.1,0.0
3172,2019-6,2019,6,메르세데스벤츠코리아,벤츠C클래스,메르세데스벤츠,60대,90,111289,2.5,46299,1.0,0.4,0.1,0.0,0.0
3173,2019-6,2019,6,메르세데스벤츠코리아,벤츠C클래스,메르세데스벤츠,개인,90,245511,1.0,119053,0.5,0.1,0.0,0.0,0.0
3174,2019-6,2019,6,볼보자동차코리아,볼보S90,볼보,20대,1492,2161088,63.8,856887,25.3,6.9,2.4,1.1,0.5
3175,2019-6,2019,6,볼보자동차코리아,볼보S90,볼보,30대,1492,4315286,113.6,1422370,37.4,13.4,6.4,2.8,1.9
3176,2019-6,2019,6,볼보자동차코리아,볼보S90,볼보,40대,1492,10561517,248.6,2434785,57.3,30.5,18.4,11.2,7.5
3177,2019-6,2019,6,볼보자동차코리아,볼보S90,볼보,50대,1492,12848367,323.9,2277385,57.4,32.0,18.6,12.2,8.5
3178,2019-6,2019,6,볼보자동차코리아,볼보S90,볼보,60대,1492,10008389,220.9,2126774,46.9,20.1,11.6,7.5,5.3
3179,2019-6,2019,6,볼보자동차코리아,볼보S90,볼보,개인,1492,41798622,175.8,10075631,42.4,18.5,10.3,6.2,4.2
3180,2019-6,2019,6,볼보자동차코리아,볼보XC40,볼보,20대,4,47883,1.4,42752,1.3,0.0,0.0,0.0,0.0
3181,2019-6,2019,6,볼보자동차코리아,볼보XC40,볼보,30대,4,120558,3.2,100392,2.6,0.0,0.0,0.0,0.0
3182,2019-6,2019,6,볼보자동차코리아,볼보XC40,볼보,40대,4,326218,7.7,173318,4.1,1.0,0.0,0.0,0.0
3183,2019-6,2019,6,볼보자동차코리아,볼보XC40,볼보,50대,4,300231,7.6,193298,4.9,0.7,0.0,0.0,0.0
3184,2019-6,2019,6,볼보자동차코리아,볼보XC40,볼보,60대,4,267139,5.9,189248,4.2,0.4,0.0,0.0,0.0
3185,2019-6,2019,6,볼보자동차코리아,볼보XC40,볼보,개인,4,1233506,5.2,786973,3.3,0.5,0.0,0.0,0.0
3186,2019-6,2019,6,볼보자동차코리아,볼보XC90,볼보,20대,304,539289,15.9,357876,10.6,1.6,0.1,0.0,0.0
3187,2019-6,2019,6,볼보자동차코리아,볼보XC90,볼보,30대,304,771105,20.3,444821,11.7,1.3,0.6,0.2,0.0
3188,2019-6,2019,6,볼보자동차코리아,볼보XC90,볼보,40대,304,1965741,46.3,1104058,26.0,5.0,1.1,0.4,0.0
3189,2019-6,2019,6,볼보자동차코리아,볼보XC90,볼보,50대,304,2132418,53.8,1086417,27.4,6.4,1.4,0.6,0.2
3190,2019-6,2019,6,볼보자동차코리아,볼보XC90,볼보,60대,304,1527135,33.7,907333,20.0,3.6,0.4,0.2,0.0
3191,2019-6,2019,6,볼보자동차코리아,볼보XC90,볼보,개인,304,7291651,30.7,4147691,17.4,3.2,0.6,0.2,0.0
3192,2019-6,2019,6,아우디코리아,아우디코리아아우디,아우디,20대,286,744887,22.0,416809,12.3,1.4,0.4,0.4,0.4
3193,2019-6,2019,6,아우디코리아,아우디코리아아우디,아우디,30대,286,1520937,40.0,853308,22.5,2.6,1.3,0.5,0.5
3194,2019-6,2019,6,아우디코리아,아우디코리아아우디,아우디,40대,286,3090422,72.8,1382778,32.6,8.7,2.3,1.3,0.7
3195,2019-6,2019,6,아우디코리아,아우디코리아아우디,아우디,50대,286,5498921,138.6,1783909,45.0,18.3,8.5,4.4,2.5
3196,2019-6,2019,6,아우디코리아,아우디코리아아우디,아우디,60대,286,9327891,205.9,2573692,56.8,26.2,14.9,9.0,6.2
3197,2019-6,2019,6,아우디코리아,아우디코리아아우디,아우디,개인,286,20734656,87.2,7333867,30.8,10.4,5.0,2.8,1.9
3198,2019-6,2019,6,아우디폭스바겐코리아,폭스바겐아테온,폭스바겐,20대,768,1614993,47.7,747439,22.1,5.7,2.5,0.5,0.5
3199,2019-6,2019,6,아우디폭스바겐코리아,폭스바겐아테온,폭스바겐,30대,768,4441787,116.9,1595461,42.0,14.9,8.0,3.1,1.4
3200,2019-6,2019,6,아우디폭스바겐코리아,폭스바겐아테온,폭스바겐,40대,768,10132841,238.5,2645592,62.3,33.1,16.7,9.6,7.2
3201,2019-6,2019,6,아우디폭스바겐코리아,폭스바겐아테온,폭스바겐,50대,768,9816891,247.5,2682794,67.6,35.1,16.3,8.8,5.5
3202,2019-6,2019,6,아우디폭스바겐코리아,폭스바겐아테온,폭스바겐,60대,768,9712062,214.4,2642350,58.3,26.6,13.2,8.3,5.9
3203,2019-6,2019,6,아우디폭스바겐코리아,폭스바겐아테온,폭스바겐,개인,768,38213549,160.7,11456191,48.2,21.2,10.3,5.5,3.7
3204,2019-6,2019,6,에프씨에이코리아,크라이슬러지프,지프,20대,678,3985229,117.6,1207623,35.6,17.1,7.3,3.9,2.2
3205,2019-6,2019,6,에프씨에이코리아,크라이슬러지프,지프,30대,678,7964204,209.7,2037061,53.6,28.3,16.1,7.8,4.6
3206,2019-6,2019,6,에프씨에이코리아,크라이슬러지프,지프,40대,678,18854190,443.9,3106887,73.1,47.5,32.7,21.8,16.0
3207,2019-6,2019,6,에프씨에이코리아,크라이슬러지프,지프,50대,678,24511546,617.9,3177157,80.1,59.9,46.2,33.1,25.1
3208,2019-6,2019,6,에프씨에이코리아,크라이슬러지프,지프,60대,678,25883566,571.3,3541172,78.2,58.5,43.0,31.3,23.3
3209,2019-6,2019,6,에프씨에이코리아,크라이슬러지프,지프,개인,678,86424522,363.4,14542334,61.2,39.2,26.9,18.1,13.0
3210,2019-6,2019,6,에프씨에이코리아,크라이슬러지프랭글러,지프,20대,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0
3211,2019-6,2019,6,에프씨에이코리아,크라이슬러지프랭글러,지프,30대,1,12150,0.3,12150,0.3,0.0,0.0,0.0,0.0
3212,2019-6,2019,6,에프씨에이코리아,크라이슬러지프랭글러,지프,40대,1,18534,0.4,18534,0.4,0.0,0.0,0.0,0.0
3213,2019-6,2019,6,에프씨에이코리아,크라이슬러지프랭글러,지프,50대,1,16422,0.4,16422,0.4,0.0,0.0,0.0,0.0
3214,2019-6,2019,6,에프씨에이코리아,크라이슬러지프랭글러,지프,60대,1,4447,0.1,4447,0.1,0.0,0.0,0.0,0.0
3215,2019-6,2019,6,에프씨에이코리아,크라이슬러지프랭글러,지프,개인,1,65530,0.3,65530,0.3,0.0,0.0,0.0,0.0
3216,2019-6,2019,6,에프씨에이코리아,크라이슬러지프레니게이드,지프,20대,28,245817,7.3,177358,5.2,0.7,0.0,0.0,0.0
3217,2019-6,2019,6,에프씨에이코리아,크라이슬러지프레니게이드,지프,30대,28,767572,20.2,445518,11.7,1.7,0.2,0.0,0.0
3218,2019-6,2019,6,에프씨에이코리아,크라이슬러지프레니게이드,지프,40대,28,1252418,29.5,817061,19.2,2.1,0.6,0.0,0.0
3219,2019-6,2019,6,에프씨에이코리아,크라이슬러지프레니게이드,지프,50대,28,707248,17.8,488753,12.3,1.3,0.3,0.0,0.0
3220,2019-6,2019,6,에프씨에이코리아,크라이슬러지프레니게이드,지프,60대,28,417380,9.2,326995,7.2,0.4,0.0,0.0,0.0
3221,2019-6,2019,6,에프씨에이코리아,크라이슬러지프레니게이드,지프,개인,28,3719504,15.6,2557303,10.8,1.0,0.2,0.0,0.0
3222,2019-6,2019,6,재규어랜드로버코리아,재규어랜드로버레인지로버,랜드로버,20대,132,28804,0.9,19892,0.6,0.1,0.0,0.0,0.0
3223,2019-6,2019,6,재규어랜드로버코리아,재규어랜드로버레인지로버,랜드로버,30대,132,46280,1.2,37536,1.0,0.0,0.0,0.0,0.0
3224,2019-6,2019,6,재규어랜드로버코리아,재규어랜드로버레인지로버,랜드로버,40대,132,109621,2.6,49589,1.2,0.1,0.1,0.1,0.0
3225,2019-6,2019,6,재규어랜드로버코리아,재규어랜드로버레인지로버,랜드로버,50대,132,100436,2.5,73498,1.9,0.1,0.0,0.0,0.0
3226,2019-6,2019,6,재규어랜드로버코리아,재규어랜드로버레인지로버,랜드로버,60대,132,94614,2.1,64102,1.4,0.1,0.0,0.0,0.0
3227,2019-6,2019,6,재규어랜드로버코리아,재규어랜드로버레인지로버,랜드로버,개인,132,387030,1.6,250649,1.1,0.1,0.0,0.0,0.0
3228,2019-6,2019,6,지엠아시아퍼시픽지역본부,캐딜락CT6,캐딜락,20대,604,1448730,42.8,666897,19.7,4.9,2.0,0.7,0.5
3229,2019-6,2019,6,지엠아시아퍼시픽지역본부,캐딜락CT6,캐딜락,30대,604,3136617,82.6,1127325,29.7,9.5,4.5,3.2,1.2
3230,2019-6,2019,6,지엠아시아퍼시픽지역본부,캐딜락CT6,캐딜락,40대,604,6401187,150.7,1959116,46.1,20.6,9.9,5.9,3.4
3231,2019-6,2019,6,지엠아시아퍼시픽지역본부,캐딜락CT6,캐딜락,50대,604,3592634,90.6,1371098,34.6,11.5,5.0,2.6,1.5
3232,2019-6,2019,6,지엠아시아퍼시픽지역본부,캐딜락CT6,캐딜락,60대,604,2774278,61.2,1176465,26.0,7.8,2.4,1.4,0.7
3233,2019-6,2019,6,지엠아시아퍼시픽지역본부,캐딜락CT6,캐딜락,개인,604,19045219,80.1,7096495,29.8,10.1,4.2,2.5,1.3
3234,2019-6,2019,6,지엠아시아퍼시픽지역본부,캐딜락XT5,캐딜락,20대,454,1210066,35.7,583599,17.2,5.4,1.5,0.2,0.0
3235,2019-6,2019,6,지엠아시아퍼시픽지역본부,캐딜락XT5,캐딜락,30대,454,2380404,62.7,967679,25.5,7.1,3.4,2.3,0.9
3236,2019-6,2019,6,지엠아시아퍼시픽지역본부,캐딜락XT5,캐딜락,40대,454,5193126,122.3,1801645,42.4,15.2,8.8,3.9,2.6
3237,2019-6,2019,6,지엠아시아퍼시픽지역본부,캐딜락XT5,캐딜락,50대,454,3334096,84.0,1405311,35.4,10.8,4.9,1.6,0.4
3238,2019-6,2019,6,지엠아시아퍼시픽지역본부,캐딜락XT5,캐딜락,60대,454,2122733,46.9,942194,20.8,5.9,1.9,1.1,0.6
3239,2019-6,2019,6,지엠아시아퍼시픽지역본부,캐딜락XT5,캐딜락,개인,454,15318533,64.4,6284693,26.4,7.9,3.7,1.6,0.8
3240,2019-6,2019,6,지엠아시아퍼시픽지역본부,캐딜락에스컬레이드플래티넘,캐딜락,20대,1072,1358643,40.1,723551,21.4,4.2,1.3,0.5,0.1
3241,2019-6,2019,6,지엠아시아퍼시픽지역본부,캐딜락에스컬레이드플래티넘,캐딜락,30대,1072,3009436,79.2,1141811,30.1,10.6,5.1,2.0,1.2
3242,2019-6,2019,6,지엠아시아퍼시픽지역본부,캐딜락에스컬레이드플래티넘,캐딜락,40대,1072,6528666,153.7,1939134,45.7,20.1,10.8,5.5,3.3
3243,2019-6,2019,6,지엠아시아퍼시픽지역본부,캐딜락에스컬레이드플래티넘,캐딜락,50대,1072,4020179,101.3,1520745,38.3,13.5,5.6,2.9,1.4
3244,2019-6,2019,6,지엠아시아퍼시픽지역본부,캐딜락에스컬레이드플래티넘,캐딜락,60대,1072,4974638,109.8,1098603,24.2,8.5,5.1,2.3,1.4
3245,2019-6,2019,6,지엠아시아퍼시픽지역본부,캐딜락에스컬레이드플래티넘,캐딜락,개인,1072,21332409,89.7,7181687,30.2,10.3,5.0,2.4,1.3
3246,2019-6,2019,6,한국닛산,닛산알티마,닛산,20대,53,78169,2.3,38862,1.1,0.5,0.0,0.0,0.0
3247,2019-6,2019,6,한국닛산,닛산알티마,닛산,30대,53,81796,2.2,28161,0.7,0.2,0.2,0.0,0.0
3248,2019-6,2019,6,한국닛산,닛산알티마,닛산,40대,53,609205,14.3,108038,2.5,1.7,0.5,0.5,0.5
3249,2019-6,2019,6,한국닛산,닛산알티마,닛산,50대,53,468019,11.8,125428,3.2,1.4,0.4,0.3,0.3
3250,2019-6,2019,6,한국닛산,닛산알티마,닛산,60대,53,1223267,27.0,184572,4.1,3.0,1.6,1.2,1.1
3251,2019-6,2019,6,한국닛산,닛산알티마,닛산,개인,53,2501625,10.5,498221,2.1,1.2,0.5,0.4,0.3
3252,2019-6,2019,6,한국닛산,닛산엑스트레일,닛산,20대,3,46071,1.4,46071,1.4,0.0,0.0,0.0,0.0
3253,2019-6,2019,6,한국닛산,닛산엑스트레일,닛산,30대,3,62415,1.6,62415,1.6,0.0,0.0,0.0,0.0
3254,2019-6,2019,6,한국닛산,닛산엑스트레일,닛산,40대,3,178564,4.2,178564,4.2,0.0,0.0,0.0,0.0
3255,2019-6,2019,6,한국닛산,닛산엑스트레일,닛산,50대,3,93957,2.4,93957,2.4,0.0,0.0,0.0,0.0
3256,2019-6,2019,6,한국닛산,닛산엑스트레일,닛산,60대,3,49003,1.1,49003,1.1,0.0,0.0,0.0,0.0
